-35.600006, -7.000007, 10.000000, -31.599976, -11.999983, 10.499969, -31.600037, -1.999986, 9.500031, 0.044586, 0.002759, 0.002899, 0.000000,-35.555420, -6.997248, 10.002899, -31.555420, -11.997240, 10.502899, -31.555450, -1.997255, 9.502899, 0, 0
-35.555420, -6.997248, 10.002899, -31.555420, -11.997240, 10.502899, -31.555450, -1.997255, 9.502899, 0.759308, 1.000000, 0.000763, 0.000000,-34.796112, -5.996636, 10.003662, -30.796143, -10.996656, 10.503662, -30.796112, -0.996671, 9.503662, 0, 0
-34.796112, -5.996636, 10.003662, -30.796143, -10.996656, 10.503662, -30.796112, -0.996671, 9.503662, 0.639191, 0.999943, 0.000641, 0.000000,-34.156921, -4.996693, 10.004303, -30.156982, -9.996738, 10.504303, -30.156891, 0.003246, 9.504333, 0, 0
-34.156921, -4.996693, 10.004303, -30.156982, -9.996738, 10.504303, -30.156891, 0.003246, 9.504333, 0.539490, 1.000000, 0.000366, 0.000000,-33.617432, -3.995936, 10.004669, -29.617462, -8.995968, 10.504669, -29.617401, 1.004026, 9.504700, 0, 0
-33.617432, -3.995936, 10.004669, -29.617462, -8.995968, 10.504669, -29.617401, 1.004026, 9.504700, 0.619293, 1.000000, 0.000610, 0.000000,-32.998138, -2.995490, 10.005280, -28.998199, -7.995537, 10.505280, -28.998108, 2.004448, 9.505280, 0, 0
-32.998138, -2.995490, 10.005280, -28.998199, -7.995537, 10.505280, -28.998108, 2.004448, 9.505280, 0.639618, 0.961329, 0.000610, 0.000000,-32.358521, -2.034160, 10.005890, -28.358521, -7.034159, 10.505890, -28.358551, 2.965827, 9.505890, 0, 0
-32.358521, -2.034160, 10.005890, -28.358521, -7.034159, 10.505890, -28.358551, 2.965827, 9.505890, 0.860077, 0.993152, -0.005615, -0.700000,-31.498444, -1.041008, 10.000275, -27.498413, -6.040989, 10.500275, -27.498474, 3.958994, 9.500275, 0, 0
-31.498444, -1.041008, 10.000275, -27.498413, -6.040989, 10.500275, -27.498474, 3.958994, 9.500275, 0.519562, 0.660501, -0.979431, -0.600000,-30.978882, -0.380507, 9.020844, -26.978851, -4.680458, 9.520844, -26.978943, 3.919442, 8.520844, 0, 0
-30.978882, -0.380507, 9.020844, -26.978851, -4.680458, 9.520844, -26.978943, 3.919442, 8.520844, 0.999664, 0.918777, -0.000519, 0.000000,-29.979218, 0.538270, 9.020325, -25.979187, -3.161681, 9.520325, -25.979279, 4.238167, 8.520325, 0, 0
-29.979218, 0.538270, 9.020325, -25.979187, -3.161681, 9.520325, -25.979279, 4.238167, 8.520325, 0.679352, 1.000000, -0.579102, 0.000000,-29.299866, 1.539326, 8.441223, -25.299835, -2.160628, 8.941223, -25.299927, 5.239223, 7.941223, 0, 0
-29.299866, 1.539326, 8.441223, -25.299835, -2.160628, 8.941223, -25.299927, 5.239223, 7.941223, 0.719421, 0.940701, 0.000977, 0.000000,-28.580444, 2.480027, 8.442200, -24.580444, -1.219950, 8.942200, -24.580475, 6.179899, 7.942200, 0, 0
