-35.600006, -7.000007, 10.000000, -31.599976, -11.999983, 10.499969, -31.600037, -1.999986, 9.500031, 0.040985, -0.000962, -0.000580, 0.000000,-35.559021, -7.000969, 9.999420, -31.559021, -12.000948, 10.499390, -31.559052, -2.000976, 9.499451, 0, 0
-35.559021, -7.000969, 9.999420, -31.559021, -12.000948, 10.499390, -31.559052, -2.000976, 9.499451, 0.919678, 0.959005, -0.900696, 0.000000,-34.639343, -6.041964, 9.098724, -30.639343, -11.041948, 9.598755, -30.639374, -1.041986, 8.598724, 0, 0
-34.639343, -6.041964, 9.098724, -30.639343, -11.041948, 9.598755, -30.639374, -1.041986, 8.598724, 0.819427, 0.999196, -0.760132, 0.000000,-33.819916, -5.042767, 8.338593, -29.819916, -10.042763, 8.838623, -29.819916, -0.042797, 7.838593, 0, 0
-33.819916, -5.042767, 8.338593, -29.819916, -10.042763, 8.838623, -29.819916, -0.042797, 7.838593, 0.759430, 1.000000, -0.358582, 0.000000,-33.060486, -4.042312, 7.980011, -29.060486, -9.042309, 8.480042, -29.060486, 0.957659, 7.480042, 0, 0
-33.060486, -4.042312, 7.980011, -29.060486, -9.042309, 8.480042, -29.060486, 0.957659, 7.480042, 0.782593, 1.000000, 0.002167, 0.000000,-32.277893, -3.039714, 7.982178, -28.277924, -8.039715, 8.482178, -28.277893, 1.960256, 7.482208, 0, 0
-32.277893, -3.039714, 7.982178, -28.277924, -8.039715, 8.482178, -28.277893, 1.960256, 7.482208, 0.779510, 0.980193, -0.679810, 0.000000,-31.498383, -2.059521, 7.302368, -27.498383, -7.059508, 7.802399, -27.498383, 2.940460, 6.802399, 0, 0
-31.498383, -2.059521, 7.302368, -27.498383, -7.059508, 7.802399, -27.498383, 2.940460, 6.802399, 0.819336, 0.999954, -0.618561, 0.000000,-30.679047, -1.059567, 6.683807, -26.679047, -6.059553, 7.183838, -26.679077, 3.940409, 6.183838, 0, 0
-30.679047, -1.059567, 6.683807, -26.679047, -6.059553, 7.183838, -26.679077, 3.940409, 6.183838, 0.859009, 1.000000, -0.718170, 0.000000,-29.820038, -0.059100, 5.965637, -25.820068, -5.059105, 6.465668, -25.820038, 4.940861, 5.465637, 0, 0
-29.820038, -0.059100, 5.965637, -25.820068, -5.059105, 6.465668, -25.820038, 4.940861, 5.465637, 1.000000, 0.998817, -0.003448, 0.000000,-28.819824, 0.939717, 5.962189, -24.819824, -4.060280, 6.462219, -24.819824, 5.939690, 5.462219, 0, 0
-28.819824, 0.939717, 5.962189, -24.819824, -4.060280, 6.462219, -24.819824, 5.939690, 5.462219, 0.918945, 0.980243, -0.898010, 0.000000,-27.900879, 1.919960, 5.064178, -23.900879, -3.080034, 5.564209, -23.900879, 6.919929, 4.564178, 0, 0
-27.900879, 1.919960, 5.064178, -23.900879, -3.080034, 5.564209, -23.900879, 6.919929, 4.564178, 0.999817, 0.979483, -0.001434, -0.700000,-26.901062, 2.899443, 5.062744, -22.901062, -2.100551, 5.562775, -22.901062, 7.899416, 4.562775, 0, 0
-26.901062, 2.899443, 5.062744, -22.901062, -2.100551, 5.562775, -22.901062, 7.899416, 4.562775, 0.979156, 0.980575, 0.001312, -0.650000,-25.921906, 3.880017, 5.064056, -21.921906, -0.419955, 5.564087, -21.921906, 8.179943, 4.564087, 0, 0
-25.921906, 3.880017, 5.064056, -21.921906, -0.419955, 5.564087, -21.921906, 8.179943, 4.564087, 0.999420, 0.999551, -0.001190, 0.000000,-24.922485, 4.879568, 5.062866, -20.922485, 1.229609, 5.562897, -20.922485, 8.529421, 4.562897, 0, 0
-24.922485, 4.879568, 5.062866, -20.922485, 1.229609, 5.562897, -20.922485, 8.529421, 4.562897, 0.999512, 0.920045, -0.739685, -0.600000,-23.922974, 5.799613, 4.323181, -19.922974, 2.149652, 4.823212, -19.922974, 9.449467, 3.823212, 0, 0
-23.922974, 5.799613, 4.323181, -19.922974, 2.149652, 4.823212, -19.922974, 9.449467, 3.823212, 0.999146, 1.000000, 0.001251, 0.000000,-22.923828, 6.800027, 4.324432, -18.923828, 3.750084, 4.824463, -18.923859, 9.849827, 3.824463, 0, 0
-22.923828, 6.800027, 4.324432, -18.923828, 3.750084, 4.824463, -18.923859, 9.849827, 3.824463, 0.999298, -0.000093, -0.660309, 0.000000,-21.924530, 6.799933, 3.664124, -17.924530, 3.749990, 4.164154, -17.924561, 9.849737, 3.164185, 0, 0
-21.924530, 6.799933, 3.664124, -17.924530, 3.749990, 4.164154, -17.924561, 9.849737, 3.164185, 0.999634, 0.820033, -0.000610, 0.000000,-20.924896, 7.619967, 3.663513, -16.924896, 4.570038, 4.163544, -16.924927, 10.669781, 3.163544, 0, 0
-20.924896, 7.619967, 3.663513, -16.924896, 4.570038, 4.163544, -16.924927, 10.669781, 3.163544, 0.999359, -0.000210, 0.000183, 0.000000,-19.925537, 7.619757, 3.663696, -15.925537, 4.569811, 4.163727, -15.925537, 10.669554, 3.163727, 0, 0
-19.925537, 7.619757, 3.663696, -15.925537, 4.569811, 4.163727, -15.925537, 10.669554, 3.163727, 0.999451, 0.000156, 0.000305, 0.000000,-18.926086, 7.619913, 3.664001, -14.926086, 4.569972, 4.164063, -14.926117, 10.669712, 3.164032, 0, 0
-18.926086, 7.619913, 3.664001, -14.926086, 4.569972, 4.164063, -14.926117, 10.669712, 3.164032, 0.999390, -0.000280, -0.000671, 0.000000,-17.926697, 7.619633, 3.663330, -13.926697, 4.569683, 4.163361, -13.926697, 10.669428, 3.163361, 0, 0
-17.926697, 7.619633, 3.663330, -13.926697, 4.569683, 4.163361, -13.926697, 10.669428, 3.163361, 0.999390, 0.000074, 0.000214, 0.000000,-16.927307, 7.619707, 3.663544, -12.927307, 4.569758, 4.163574, -12.927307, 10.669502, 3.163574, 0, 0
-16.927307, 7.619707, 3.663544, -12.927307, 4.569758, 4.163574, -12.927307, 10.669502, 3.163574, 0.999054, 0.000059, 0.000000, 0.000000,-15.928253, 7.619766, 3.663544, -11.928253, 4.569818, 4.163605, -11.928253, 10.669559, 3.163574, 0, 0
-15.928253, 7.619766, 3.663544, -11.928253, 4.569818, 4.163605, -11.928253, 10.669559, 3.163574, 0.999298, 0.000090, 0.000000, 0.000000,-14.928955, 7.619856, 3.663544, -10.928955, 4.569909, 4.163574, -10.928955, 10.669653, 3.163574, 0, 0
-14.928955, 7.619856, 3.663544, -10.928955, 4.569909, 4.163574, -10.928955, 10.669653, 3.163574, 0.999176, 0.339994, 0.000031, 0.000000,-13.929779, 7.959850, 3.663574, -9.929779, 4.909905, 4.163605, -9.929779, 11.009649, 3.163605, 0, 0
-13.929779, 7.959850, 3.663574, -9.929779, 4.909905, 4.163605, -9.929779, 11.009649, 3.163605, 0.999237, -0.000057, -0.400024, 0.000000,-12.930542, 7.959793, 3.263550, -8.930542, 4.909847, 3.763580, -8.930542, 11.009590, 2.763580, 0, 0
-12.930542, 7.959793, 3.263550, -8.930542, 4.909847, 3.763580, -8.930542, 11.009590, 2.763580, 0.999115, 0.000023, 0.000702, 0.000000,-11.931427, 7.959816, 3.264252, -7.931427, 4.909866, 3.764313, -7.931427, 11.009609, 2.764282, 0, 0
